Timestamp,Index,True,Pred,Match
2026-01-13 20:04:03,987,Basmati,Basmati,1
2026-01-13 20:04:04,988,Jasmine,Ipsala,0
2026-01-13 20:04:06,989,Arborio,Arborio,1
2026-01-13 20:04:07,990,Karacadag,Arborio,0
2026-01-13 20:04:08,991,Karacadag,Karacadag,1
2026-01-13 20:04:10,992,Ipsala,Ipsala,1
2026-01-13 20:04:11,993,Jasmine,Ipsala,0
2026-01-13 20:04:12,994,Basmati,Basmati,1
2026-01-13 20:04:14,995,Ipsala,Ipsala,1
2026-01-13 20:04:15,996,Jasmine,Ipsala,0
2026-01-13 20:04:16,997,Arborio,Arborio,1
2026-01-13 20:04:18,998,Arborio,Karacadag,0
2026-01-13 20:04:19,999,Arborio,Ipsala,0
